query,target,qlen_m,tlen_n,pct_id_v11,pct_id_v12,bits_v11,bits_v12,evalue_v11,evalue_v12,log10_Eratio_v12_over_v11,impliedK_v11,impliedK_v12,pass_v11,pass_v12,flips
n52,n82,260,364,34.4,34.4,143.0,143.0,1.860e-36,2.510e-32,4.13,1.07,1.45e+04,1,1,
n52,n83,260,434,53.1,53.1,260.0,260.0,8.000e-72,1.080e-67,4.13,0.768,1.04e+04,1,1,
n52,n85,260,258,25.6,25.6,32.0,32.0,4.630e-03,6.240e+01,4.13,1.03,1.39e+04,0,0,
n52,n86,260,273,48.5,48.5,242.0,242.0,3.850e-66,5.180e-62,4.13,1.41,1.9e+04,1,1,
n52,n87,260,286,62.0,62.0,327.0,327.0,6.960e-92,9.380e-88,4.13,0.986,1.33e+04,1,1,
n52,n88,260,282,45.3,45.3,230.0,230.0,8.870e-63,1.190e-58,4.13,0.793,1.06e+04,1,1,
n52,n89,260,308,44.2,47.0,225.0,236.0,4.870e-61,2.180e-60,0.65,1.36,1.25e+04,1,1,
n52,n9,260,315,59.8,59.8,328.0,328.0,4.080e-92,5.500e-88,4.13,1.16,1.56e+04,1,1,
n52,n90,260,258,27.5,27.0,74.0,74.0,1.060e-15,1.430e-11,4.13,1.04,1.4e+04,0,0,
n52,n93,260,384,28.8,28.8,30.0,30.0,2.300e-02,3.090e+02,4.13,1.28,1.72e+04,0,0,
n53,n1,260,290,48.7,48.7,251.0,251.0,4.860e-69,6.540e-65,4.13,0.911,1.23e+04,1,1,
n53,n10,260,262,67.3,67.3,354.0,354.0,5.320e-100,7.160e-96,4.13,1.01,1.36e+04,1,1,
n53,n11,260,262,68.4,68.4,366.0,366.0,1.770e-103,2.380e-99,4.13,1.38,1.85e+04,1,1,
n53,n12,260,262,66.9,66.9,359.0,359.0,2.160e-101,2.910e-97,4.13,1.31,1.77e+04,1,1,
n53,n13,260,262,68.4,68.4,365.0,365.0,2.310e-103,3.110e-99,4.13,0.899,1.21e+04,1,1,
n53,n14,260,319,66.8,66.8,357.0,357.0,8.210e-101,1.110e-96,4.13,1.25,1.69e+04,1,1,
n53,n15,260,301,68.3,68.3,364.0,364.0,6.710e-103,9.040e-99,4.13,1.31,1.76e+04,1,1,
n53,n16,260,262,68.4,68.4,363.0,363.0,8.770e-103,1.180e-98,4.13,0.853,1.15e+04,1,1,
n53,n17,260,314,24.1,24.1,31.0,31.0,7.900e-03,1.060e+02,4.13,0.879,1.18e+04,0,0,
n53,n18,260,298,50.2,50.2,269.0,269.0,2.250e-74,3.030e-70,4.13,1.11,1.49e+04,1,1,
n53,n19,260,307,46.1,46.1,243.0,243.0,1.320e-66,1.780e-62,4.13,0.966,1.3e+04,1,1,
n53,n2,260,259,69.5,69.5,368.0,368.0,3.560e-104,4.790e-100,4.13,1.11,1.49e+04,1,1,
n53,n20,260,298,42.8,42.8,222.0,222.0,2.420e-60,3.250e-56,4.13,0.845,1.13e+04,1,1,
n53,n21,260,304,50.2,50.2,263.0,263.0,1.230e-72,1.660e-68,4.13,0.944,1.27e+04,1,1,
n53,n22,260,296,66.8,66.8,362.0,362.0,2.550e-102,3.440e-98,4.13,1.24,1.67e+04,1,1,
n53,n23,260,300,67.2,67.2,357.0,357.0,6.280e-101,8.460e-97,4.13,0.955,1.29e+04,1,1,
n53,n24,260,304,76.2,76.2,403.0,403.0,7.640e-115,1.030e-110,4.13,0.818,1.1e+04,1,1,
n53,n25,260,301,67.2,67.2,358.0,358.0,3.680e-101,4.960e-97,4.13,1.12,1.51e+04,1,1,
n53,n26,260,261,68.3,68.3,363.0,363.0,1.150e-102,1.540e-98,4.13,1.12,1.5e+04,1,1,
n53,n27,260,296,66.8,66.8,362.0,362.0,2.550e-102,3.440e-98,4.13,1.24,1.67e+04,1,1,
n53,n28,260,284,56.5,56.5,299.0,299.0,2.030e-83,2.730e-79,4.13,1.07,1.44e+04,1,1,
n53,n29,260,319,68.3,68.3,364.0,364.0,5.140e-103,6.920e-99,4.13,1,1.35e+04,1,1,
n53,n3,260,380,24.1,24.1,40.0,40.0,1.700e-05,2.290e-01,4.13,0.968,1.3e+04,0,0,
n53,n30,260,262,68.4,68.4,366.0,366.0,1.770e-103,2.380e-99,4.13,1.38,1.85e+04,1,1,
n53,n31,260,262,66.9,66.9,359.0,359.0,2.160e-101,2.910e-97,4.13,1.31,1.77e+04,1,1,
n53,n32,260,294,52.1,52.1,278.0,278.0,2.840e-77,3.820e-73,4.13,0.714,9.61e+03,1,1,
n53,n33,260,293,56.9,56.9,298.0,298.0,4.520e-83,6.090e-79,4.13,1.19,1.61e+04,1,1,
n53,n34,260,293,56.1,56.1,290.0,290.0,7.220e-81,9.730e-77,4.13,0.744,1e+04,1,1,
n53,n35,260,456,23.1,23.1,39.0,39.0,2.900e-05,3.910e-01,4.13,0.826,1.11e+04,0,0,
n53,n36,260,310,49.2,49.2,260.0,260.0,8.000e-72,1.080e-67,4.13,0.768,1.04e+04,1,1,
n53,n38,260,495,25.3,25.0,55.0,55.0,3.910e-10,5.270e-06,4.13,0.73,9.83e+03,0,0,
n53,n4,260,292,47.4,47.4,250.0,250.0,8.280e-69,1.120e-64,4.13,0.776,1.05e+04,1,1,
n53,n40,260,292,28.6,28.6,87.0,87.0,1.210e-19,1.630e-15,4.13,0.97,1.31e+04,0,0,
n53,n41,260,305,46.0,46.0,236.0,236.0,2.110e-64,2.840e-60,4.13,1.21,1.62e+04,1,1,
n53,n42,260,426,51.3,51.3,277.0,277.0,8.260e-77,1.110e-72,4.13,1.04,1.4e+04,1,1,
n53,n43,260,319,43.2,43.2,202.0,202.0,3.380e-54,4.550e-50,4.13,1.13,1.51e+04,1,1,
n53,n44,260,301,68.3,68.3,364.0,364.0,6.710e-103,9.040e-99,4.13,1.31,1.76e+04,1,1,
n53,n45,260,319,66.8,66.8,357.0,357.0,8.210e-101,1.110e-96,4.13,1.25,1.69e+04,1,1,
n53,n46,260,301,68.3,68.3,364.0,364.0,6.710e-103,9.040e-99,4.13,1.31,1.76e+04,1,1,
n53,n47,260,304,50.2,50.2,263.0,263.0,1.230e-72,1.660e-68,4.13,0.944,1.27e+04,1,1,
n53,n5,260,292,67.3,67.3,362.0,362.0,2.550e-102,3.440e-98,4.13,1.24,1.67e+04,1,1,
n53,n50,260,269,31.8,31.8,129.0,129.0,3.630e-32,4.890e-28,4.13,1.28,1.72e+04,1,1,
n53,n51,260,312,48.5,48.5,255.0,255.0,2.570e-70,3.470e-66,4.13,0.771,1.04e+04,1,1,
n53,n52,260,260,91.2,91.2,487.0,487.0,4.030e-140,5.420e-136,4.13,0.834,1.12e+04,1,1,
n53,n54,260,259,69.5,69.5,369.0,369.0,1.600e-104,2.150e-100,4.13,0.997,1.34e+04,1,1,
n53,n55,260,257,62.3,62.3,326.0,326.0,1.190e-91,1.600e-87,4.13,0.843,1.13e+04,1,1,
n53,n56,260,257,62.5,62.5,327.0,327.0,6.960e-92,9.380e-88,4.13,0.986,1.33e+04,1,1,
n53,n57,260,257,62.9,62.9,327.0,327.0,5.330e-92,7.180e-88,4.13,0.755,1.02e+04,1,1,
n53,n58,260,299,56.0,56.0,284.0,284.0,5.180e-79,6.970e-75,4.13,0.834,1.12e+04,1,1,
n53,n59,260,298,47.0,47.0,240.0,240.0,1.120e-65,1.510e-61,4.13,1.02,1.38e+04,1,1,
n53,n6,260,289,70.3,70.3,385.0,385.0,2.810e-109,3.790e-105,4.13,1.15,1.55e+04,1,1,
n53,n60,260,316,48.5,48.5,251.0,251.0,4.860e-69,6.540e-65,4.13,0.911,1.23e+04,1,1,
n53,n61,260,307,47.7,47.7,248.0,248.0,5.370e-68,7.230e-64,4.13,1.26,1.69e+04,1,1,
n53,n62,260,263,74.8,74.8,404.0,404.0,5.850e-115,7.880e-111,4.13,1.25,1.69e+04,1,1,
n53,n63,260,282,26.8,26.8,93.0,93.0,1.690e-21,2.280e-17,4.13,0.867,1.17e+04,0,0,
n53,n64,260,257,70.0,70.0,377.0,377.0,5.870e-107,7.900e-103,4.13,0.936,1.26e+04,1,1,
n53,n66,260,302,51.3,51.3,267.0,267.0,8.550e-74,1.150e-69,4.13,1.05,1.41e+04,1,1,
n53,n67,260,366,33.6,33.6,132.0,132.0,4.290e-33,5.780e-29,4.13,1.21,1.63e+04,1,1,
n53,n68,260,302,50.6,50.6,269.0,269.0,1.720e-74,2.320e-70,4.13,0.845,1.14e+04,1,1,
n53,n69,260,279,53.2,53.2,282.0,282.0,1.970e-78,2.650e-74,4.13,0.793,1.07e+04,1,1,
n53,n7,260,302,48.5,48.5,256.0,256.0,1.970e-70,2.650e-66,4.13,1.18,1.59e+04,1,1,
n53,n70,260,292,53.3,53.3,270.0,270.0,1.320e-74,1.780e-70,4.13,1.3,1.75e+04,1,1,
n53,n71,260,297,47.0,47.0,241.0,241.0,5.020e-66,6.770e-62,4.13,0.919,1.24e+04,1,1,
n53,n72,260,311,70.9,70.9,380.0,380.0,6.930e-108,9.330e-104,4.13,0.884,1.19e+04,1,1,
n53,n73,260,302,62.2,62.2,341.0,341.0,6.090e-96,8.200e-92,4.13,1.41,1.9e+04,1,1,
n53,n74,260,284,65.6,65.6,349.0,349.0,1.310e-98,1.760e-94,4.13,0.778,1.05e+04,1,1,
n53,n75,260,279,47.4,47.4,231.0,231.0,5.200e-63,7.000e-59,4.13,0.929,1.25e+04,1,1,
n53,n76,260,304,49.1,49.1,255.0,255.0,4.390e-70,5.910e-66,4.13,1.32,1.77e+04,1,1,
n53,n77,260,304,50.0,50.0,259.0,259.0,2.330e-71,3.140e-67,4.13,1.12,1.51e+04,1,1,
n53,n78,260,293,64.2,64.2,352.0,352.0,2.640e-99,3.550e-95,4.13,1.25,1.69e+04,1,1,
n53,n79,260,283,32.2,32.2,123.0,123.0,1.530e-30,2.060e-26,4.13,0.843,1.13e+04,1,1,
n53,n8,260,262,67.2,67.2,357.0,357.0,8.210e-101,1.110e-96,4.13,1.25,1.69e+04,1,1,
n53,n80,260,301,68.3,68.3,363.0,363.0,8.770e-103,1.180e-98,4.13,0.853,1.15e+04,1,1,
n53,n81,260,310,74.0,74.0,412.0,412.0,1.650e-117,2.220e-113,4.13,0.904,1.22e+04,1,1,
n53,n82,260,364,34.5,34.5,140.0,140.0,1.580e-35,2.120e-31,4.13,1.14,1.53e+04,1,1,
n53,n83,260,434,55.4,55.4,270.0,270.0,1.320e-74,1.780e-70,4.13,1.3,1.75e+04,1,1,
n53,n85,260,258,25.6,25.6,32.0,32.0,3.540e-03,4.770e+01,4.13,0.788,1.06e+04,0,0,
n53,n86,260,273,47.3,47.3,244.0,244.0,5.940e-67,7.990e-63,4.13,0.87,1.17e+04,1,1,
n53,n87,260,286,62.7,62.7,334.0,334.0,5.700e-94,7.670e-90,4.13,1.03,1.39e+04,1,1,
n53,n88,260,282,44.9,44.6,230.0,228.0,1.510e-62,5.930e-58,4.59,1.35,1.32e+04,1,1,
n53,n89,260,308,45.5,45.5,236.0,236.0,1.240e-64,1.670e-60,4.13,0.709,9.55e+03,1,1,
n53,n9,260,315,63.2,63.2,343.0,343.0,1.230e-96,1.650e-92,4.13,1.14,1.53e+04,1,1,
n53,n90,260,258,27.0,26.6,72.0,72.0,4.040e-15,5.440e-11,4.13,0.988,1.33e+04,0,0,
n53,n93,260,384,26.9,26.9,28.0,28.0,6.690e-02,9.000e+02,4.13,0.93,1.25e+04,0,0,
n53,n96,260,283,34.0,34.0,32.0,32.0,4.630e-03,6.240e+01,4.13,1.03,1.39e+04,0,0,
n54,n1,259,290,48.9,48.9,244.0,244.0,5.910e-67,7.960e-63,4.13,0.869,1.17e+04,1,1,
n54,n10,259,262,63.6,63.6,340.0,340.0,7.920e-96,1.070e-91,4.13,0.922,1.25e+04,1,1,
n54,n11,259,262,64.8,64.8,352.0,352.0,2.630e-99,3.540e-95,4.13,1.25,1.69e+04,1,1,
n54,n12,259,262,64.0,64.0,346.0,346.0,1.440e-97,1.940e-93,4.13,1.07,1.45e+04,1,1,
n54,n120,259,201,24.1,24.1,30.0,30.0,1.340e-02,1.810e+02,4.13,0.748,1.01e+04,0,0,
n54,n13,259,262,64.8,64.8,351.0,351.0,3.430e-99,4.630e-95,4.13,0.818,1.1e+04,1,1,
n54,n134,259,352,27.3,27.3,50.0,50.0,1.640e-08,2.200e-04,4.13,0.96,1.29e+04,0,0,
n54,n14,259,319,64.1,64.1,344.0,344.0,4.200e-97,5.650e-93,4.13,0.783,1.05e+04,1,1,
n54,n15,259,301,64.9,64.9,350.0,350.0,7.650e-99,1.030e-94,4.13,0.912,1.23e+04,1,1,
n54,n16,259,262,67.0,67.0,352.0,352.0,2.010e-99,2.710e-95,4.13,0.959,1.29e+04,1,1,
n54,n18,259,298,51.5,51.5,275.0,275.0,4.090e-76,5.500e-72,4.13,1.29,1.74e+04,1,1,
n54,n19,259,307,46.7,46.7,241.0,241.0,5.010e-66,6.740e-62,4.13,0.921,1.24e+04,1,1,
n54,n2,259,259,98.5,98.5,518.0,518.0,1.620e-149,2.190e-145,4.13,0.723,9.77e+03,1,1,
n54,n20,259,298,44.6,44.6,225.0,225.0,2.840e-61,3.830e-57,4.13,0.796,1.07e+04,1,1,
n54,n21,259,304,50.0,50.0,257.0,257.0,6.750e-71,9.090e-67,4.13,0.813,1.09e+04,1,1,
n54,n22,259,296,64.1,64.1,341.0,341.0,3.550e-96,4.790e-92,4.13,0.827,1.12e+04,1,1,
n54,n23,259,300,62.6,62.6,334.0,334.0,7.410e-94,9.980e-90,4.13,1.35,1.82e+04,1,1,
n54,n24,259,304,65.1,65.1,355.0,355.0,3.110e-100,4.180e-96,4.13,1.19,1.6e+04,1,1,
n54,n25,259,301,64.1,64.1,345.0,345.0,3.210e-97,4.330e-93,4.13,1.2,1.61e+04,1,1,
n54,n26,259,261,64.9,64.9,350.0,350.0,7.650e-99,1.030e-94,4.13,0.912,1.23e+04,1,1,
n54,n27,259,296,64.1,64.1,341.0,341.0,3.550e-96,4.790e-92,4.13,0.827,1.12e+04,1,1,
n54,n28,259,284,57.0,57.0,298.0,298.0,3.450e-83,4.650e-79,4.13,0.914,1.23e+04,1,1,
n54,n29,259,319,64.9,64.9,349.0,349.0,2.230e-98,3.000e-94,4.13,1.33,1.79e+04,1,1,
n54,n30,259,262,64.8,64.8,352.0,352.0,2.630e-99,3.540e-95,4.13,1.25,1.69e+04,1,1,
n54,n31,259,262,64.0,64.0,346.0,346.0,1.440e-97,1.940e-93,4.13,1.07,1.45e+04,1,1,
n54,n32,259,294,52.1,52.1,288.0,288.0,3.570e-80,4.810e-76,4.13,0.923,1.24e+04,1,1,
n54,n33,259,293,55.4,55.4,283.0,283.0,1.500e-78,2.020e-74,4.13,1.21,1.63e+04,1,1,
n54,n34,259,293,53.1,53.1,273.0,273.0,1.550e-75,2.090e-71,4.13,1.22,1.65e+04,1,1,
n54,n36,259,310,47.2,47.2,242.0,242.0,3.830e-66,5.160e-62,4.13,1.41,1.9e+04,1,1,
n54,n38,259,495,28.8,28.8,71.0,71.0,6.860e-15,9.240e-11,4.13,0.842,1.13e+04,0,0,
n54,n4,259,292,48.5,48.5,248.0,248.0,4.090e-68,5.510e-64,4.13,0.962,1.3e+04,1,1,
n54,n40,259,292,31.6,31.6,105.0,105.0,5.600e-25,7.540e-21,4.13,1.18,1.59e+04,1,1,
n54,n41,259,305,47.3,47.3,231.0,231.0,5.180e-63,6.980e-59,4.13,0.929,1.25e+04,1,1,
n54,n42,259,426,49.6,49.6,270.0,270.0,1.310e-74,1.770e-70,4.13,1.29,1.75e+04,1,1,
n54,n43,259,319,41.2,41.2,194.0,194.0,9.160e-52,1.230e-47,4.13,1.2,1.61e+04,1,1,
n54,n44,259,301,64.9,64.9,350.0,350.0,7.650e-99,1.030e-94,4.13,0.912,1.23e+04,1,1,
n54,n45,259,319,64.1,64.1,344.0,344.0,4.200e-97,5.650e-93,4.13,0.783,1.05e+04,1,1,
n54,n46,259,301,64.9,64.9,350.0,350.0,7.650e-99,1.030e-94,4.13,0.912,1.23e+04,1,1,
n54,n47,259,304,50.0,50.0,257.0,257.0,6.750e-71,9.090e-67,4.13,0.813,1.09e+04,1,1,
n54,n5,259,292,61.9,61.9,332.0,332.0,2.820e-93,3.790e-89,4.13,1.28,1.72e+04,1,1,
n54,n50,259,269,32.1,32.1,122.0,122.0,4.430e-30,5.960e-26,4.13,1.22,1.65e+04,1,1,
n54,n51,259,312,47.6,47.6,249.0,249.0,2.400e-68,3.230e-64,4.13,1.13,1.52e+04,1,1,
n54,n52,259,260,68.8,68.8,370.0,370.0,9.330e-105,1.260e-100,4.13,1.17,1.58e+04,1,1,
n54,n53,259,260,69.5,69.5,369.0,369.0,1.590e-104,2.140e-100,4.13,0.994,1.34e+04,1,1,
n54,n55,259,257,63.1,63.1,329.0,329.0,1.400e-92,1.880e-88,4.13,0.796,1.07e+04,1,1,
n54,n56,259,257,63.5,63.5,332.0,332.0,1.650e-93,2.220e-89,4.13,0.751,1.01e+04,1,1,
n54,n57,259,257,63.5,63.5,332.0,332.0,2.820e-93,3.790e-89,4.13,1.28,1.72e+04,1,1,
n54,n58,259,299,53.3,53.3,265.0,265.0,4.230e-73,5.690e-69,4.13,1.3,1.75e+04,1,1,
n54,n59,259,298,44.9,44.9,233.0,233.0,1.780e-63,2.400e-59,4.13,1.28,1.72e+04,1,1,
n54,n6,259,289,64.6,64.6,347.0,347.0,8.460e-98,1.140e-93,4.13,1.26,1.7e+04,1,1,
n54,n60,259,316,44.3,44.3,224.0,224.0,8.270e-61,1.110e-56,4.13,1.16,1.56e+04,1,1,
n54,n61,259,307,45.9,45.9,238.0,238.0,3.240e-65,4.370e-61,4.13,0.744,1e+04,1,1,
n54,n62,259,263,70.2,70.2,375.0,375.0,2.900e-106,3.910e-102,4.13,1.16,1.56e+04,1,1,
n54,n63,259,282,28.4,28.4,104.0,104.0,9.550e-25,1.290e-20,4.13,1.01,1.36e+04,0,0,
n54,n64,259,257,61.8,61.8,336.0,336.0,1.490e-94,2.010e-90,4.13,1.08,1.46e+04,1,1,
n54,n66,259,302,48.1,48.1,247.0,247.0,1.190e-67,1.600e-63,4.13,1.4,1.88e+04,1,1,
n54,n67,259,366,32.9,33.7,129.0,131.0,2.770e-32,1.280e-28,3.66,0.98,1.81e+04,1,1,
n54,n68,259,302,49.4,49.4,252.0,252.0,2.840e-69,3.820e-65,4.13,1.07,1.44e+04,1,1,
n54,n69,259,279,51.2,51.2,258.0,258.0,3.030e-71,4.080e-67,4.13,0.73,9.83e+03,1,1,
n54,n7,259,302,48.1,48.1,248.0,248.0,5.350e-68,7.200e-64,4.13,1.26,1.69e+04,1,1,
n54,n70,259,292,49.1,49.1,257.0,257.0,8.810e-71,1.190e-66,4.13,1.06,1.43e+04,1,1,
n54,n71,259,297,43.4,43.4,225.0,225.0,3.710e-61,5.000e-57,4.13,1.04,1.4e+04,1,1,
n54,n72,259,311,65.3,65.3,346.0,346.0,1.440e-97,1.940e-93,4.13,1.07,1.45e+04,1,1,
n54,n73,259,302,59.1,59.1,312.0,312.0,1.770e-87,2.380e-83,4.13,0.768,1.03e+04,1,1,
n54,n74,259,284,60.7,60.7,323.0,323.0,1.000e-90,1.350e-86,4.13,0.889,1.2e+04,1,1,
n54,n75,259,279,46.6,46.6,230.0,230.0,8.840e-63,1.190e-58,4.13,0.793,1.07e+04,1,1,
n54,n76,259,304,48.3,48.3,248.0,248.0,3.140e-68,4.220e-64,4.13,0.738,9.93e+03,1,1,
n54,n77,259,304,46.1,46.1,240.0,240.0,8.540e-66,1.150e-61,4.13,0.785,1.06e+04,1,1,
n54,n78,259,293,65.7,65.7,349.0,349.0,1.310e-98,1.760e-94,4.13,0.781,1.05e+04,1,1,
n54,n79,259,283,31.0,31.0,115.0,116.0,4.140e-28,4.270e-24,4.01,0.894,1.84e+04,1,1,
n54,n8,259,262,64.5,64.5,347.0,347.0,6.480e-98,8.720e-94,4.13,0.966,1.3e+04,1,1,
n54,n80,259,301,64.9,64.9,350.0,350.0,9.990e-99,1.350e-94,4.13,1.19,1.61e+04,1,1,
n54,n81,259,310,68.2,68.2,366.0,366.0,1.350e-103,1.810e-99,4.13,1.06,1.41e+04,1,1,
n54,n82,259,364,33.2,33.2,129.0,129.0,3.620e-32,4.880e-28,4.13,1.28,1.73e+04,1,1,
n54,n83,259,434,51.9,51.9,257.0,257.0,8.810e-71,1.190e-66,4.13,1.06,1.43e+04,1,1,
n54,n85,259,258,26.5,26.5,33.0,33.0,1.590e-03,2.130e+01,4.13,0.71,9.51e+03,0,0,
n54,n86,259,273,45.7,45.7,232.0,232.0,2.330e-63,3.130e-59,4.13,0.836,1.12e+04,1,1,
n54,n87,259,286,63.3,63.3,325.0,325.0,2.020e-91,2.720e-87,4.13,0.718,9.67e+03,1,1,
n54,n88,259,282,44.2,44.2,218.0,218.0,5.930e-59,7.980e-55,4.13,1.3,1.75e+04,1,1,
n54,n89,259,308,43.4,43.4,226.0,226.0,2.180e-61,2.930e-57,4.13,1.22,1.64e+04,1,1,
n54,n9,259,315,62.0,62.0,330.0,330.0,1.070e-92,1.440e-88,4.13,1.22,1.64e+04,1,1,
n54,n90,259,258,27.5,27.5,59.0,59.0,2.700e-11,3.630e-07,4.13,0.809,1.09e+04,0,0,
n55,n1,257,290,47.9,47.9,241.0,241.0,6.490e-66,8.740e-62,4.13,1.2,1.62e+04,1,1,
n55,n10,257,262,53.8,53.8,273.0,273.0,1.540e-75,2.070e-71,4.13,1.22,1.65e+04,1,1,
n55,n11,257,262,54.9,54.9,284.0,284.0,5.120e-79,6.890e-75,4.13,0.834,1.12e+04,1,1,
n55,n12,257,262,54.3,54.3,280.0,280.0,7.390e-78,9.950e-74,4.13,0.752,1.01e+04,1,1,
n55,n13,257,262,54.2,54.2,279.0,279.0,2.150e-77,2.890e-73,4.13,1.09,1.47e+04,1,1,
n55,n14,257,319,54.4,54.4,279.0,279.0,2.150e-77,2.890e-73,4.13,1.09,1.47e+04,1,1,
n55,n15,257,301,55.0,55.0,283.0,283.0,1.490e-78,2.000e-74,4.13,1.21,1.63e+04,1,1,
n55,n16,257,262,56.1,56.1,292.0,292.0,2.450e-81,3.300e-77,4.13,1.02,1.38e+04,1,1,
n55,n18,257,298,49.4,49.4,264.0,264.0,5.480e-73,7.380e-69,4.13,0.851,1.15e+04,1,1,
n55,n19,257,307,42.5,42.5,231.0,231.0,6.710e-63,9.040e-59,4.13,1.21,1.63e+04,1,1,
n55,n2,257,259,62.3,62.3,324.0,324.0,5.830e-91,7.850e-87,4.13,1.04,1.41e+04,1,1,
n55,n20,257,298,43.2,43.2,225.0,225.0,2.820e-61,3.800e-57,4.13,0.797,1.07e+04,1,1,
n55,n21,257,304,47.9,47.9,247.0,247.0,6.930e-68,9.330e-64,4.13,0.821,1.11e+04,1,1,
n55,n22,257,296,54.0,54.0,277.0,277.0,1.070e-76,1.440e-72,4.13,1.36,1.83e+04,1,1,
n55,n23,257,300,54.8,54.8,280.0,280.0,1.260e-77,1.700e-73,4.13,1.28,1.73e+04,1,1,
n55,n24,257,304,56.7,56.7,307.0,307.0,7.370e-86,9.930e-82,4.13,1.01,1.36e+04,1,1,
n55,n25,257,301,54.8,54.8,280.0,280.0,9.650e-78,1.300e-73,4.13,0.982,1.32e+04,1,1,
n55,n26,257,261,55.3,55.3,283.0,283.0,1.140e-78,1.530e-74,4.13,0.928,1.25e+04,1,1,
n55,n27,257,296,54.0,54.0,277.0,277.0,1.070e-76,1.440e-72,4.13,1.36,1.83e+04,1,1,
n55,n28,257,284,53.3,53.3,270.0,270.0,9.980e-75,1.340e-70,4.13,0.992,1.33e+04,1,1,
n55,n29,257,319,55.1,55.1,278.0,278.0,2.810e-77,3.780e-73,4.13,0.715,9.62e+03,1,1,
n55,n3,257,380,27.0,27.0,40.0,40.0,1.680e-05,2.260e-01,4.13,0.968,1.3e+04,0,0,
n55,n30,257,262,54.9,54.9,284.0,284.0,5.120e-79,6.890e-75,4.13,0.834,1.12e+04,1,1,
n55,n31,257,262,54.3,54.3,280.0,280.0,7.390e-78,9.950e-74,4.13,0.752,1.01e+04,1,1,
n55,n32,257,294,46.7,46.7,248.0,248.0,4.060e-68,5.470e-64,4.13,0.962,1.3e+04,1,1,
n55,n33,257,293,44.0,46.7,200.0,220.0,1.270e-53,1.600e-55,-1.90,1.07,1.41e+04,1,1,
n55,n34,257,293,42.2,43.3,203.0,204.0,1.150e-54,1.180e-50,4.01,0.775,1.59e+04,1,1,
n55,n35,257,456,27.5,27.5,39.0,39.0,2.870e-05,3.860e-01,4.13,0.827,1.11e+04,0,0,
n55,n36,257,310,47.0,47.0,238.0,238.0,5.490e-65,7.400e-61,4.13,1.27,1.71e+04,1,1,
n55,n38,257,495,26.5,27.6,64.0,64.0,1.090e-12,1.460e-08,4.13,1.05,1.41e+04,0,0,
n55,n4,257,292,46.6,46.6,243.0,243.0,1.710e-66,2.300e-62,4.13,1.27,1.7e+04,1,1,
n55,n40,257,292,27.1,27.1,90.0,90.0,1.850e-20,2.490e-16,4.13,1.2,1.62e+04,0,0,
n55,n41,257,305,44.5,44.5,222.0,222.0,2.390e-60,3.220e-56,4.13,0.844,1.14e+04,1,1,
n55,n42,257,426,47.8,47.8,256.0,256.0,1.490e-70,2.010e-66,4.13,0.904,1.22e+04,1,1,
n55,n43,257,319,36.5,36.5,175.0,175.0,4.370e-46,5.890e-42,4.13,1.1,1.48e+04,1,1,
n55,n44,257,301,55.0,55.0,283.0,283.0,1.490e-78,2.000e-74,4.13,1.21,1.63e+04,1,1,
n55,n45,257,319,54.4,54.4,279.0,279.0,2.150e-77,2.890e-73,4.13,1.09,1.47e+04,1,1,
n55,n46,257,301,55.0,55.0,283.0,283.0,1.490e-78,2.000e-74,4.13,1.21,1.63e+04,1,1,
n55,n47,257,304,47.9,47.9,247.0,247.0,6.930e-68,9.330e-64,4.13,0.821,1.11e+04,1,1,
n55,n5,257,292,59.1,59.1,312.0,312.0,2.990e-87,4.030e-83,4.13,1.31,1.76e+04,1,1,
n55,n50,257,269,29.7,30.8,101.0,111.0,1.050e-23,1.360e-22,1.11,1.39,1.85e+04,0,1,gained_in_v12
n55,n51,257,312,46.4,46.4,250.0,250.0,8.190e-69,1.100e-64,4.13,0.776,1.04e+04,1,1,
n55,n52,257,260,62.7,62.7,324.0,324.0,7.610e-91,1.020e-86,4.13,1.36,1.83e+04,1,1,
n55,n53,257,260,62.3,62.3,326.0,326.0,1.170e-91,1.580e-87,4.13,0.838,1.13e+04,1,1,
n55,n54,257,259,63.1,63.1,329.0,329.0,1.390e-92,1.870e-88,4.13,0.797,1.07e+04,1,1,
n55,n56,257,257,97.7,97.7,514.0,514.0,3.040e-148,4.090e-144,4.13,0.854,1.15e+04,1,1,
n55,n57,257,257,98.4,98.4,517.0,517.0,3.590e-149,4.840e-145,4.13,0.807,1.09e+04,1,1,
n55,n58,257,299,56.8,56.8,287.0,287.0,1.030e-79,1.390e-75,4.13,1.34,1.81e+04,1,1,
n55,n59,257,298,45.5,45.5,240.0,240.0,8.470e-66,1.140e-61,4.13,0.784,1.06e+04,1,1,
n55,n6,257,289,59.3,59.3,312.0,312.0,2.290e-87,3.090e-83,4.13,1,1.35e+04,1,1,
n55,n60,257,316,45.0,45.0,232.0,232.0,3.010e-63,4.060e-59,4.13,1.09,1.47e+04,1,1,
n55,n61,257,307,45.3,45.3,238.0,238.0,4.200e-65,5.660e-61,4.13,0.972,1.31e+04,1,1,
n55,n62,257,263,64.1,64.1,339.0,339.0,1.750e-95,2.360e-91,4.13,1.03,1.38e+04,1,1,
n55,n63,257,282,30.9,30.9,100.0,100.0,1.790e-23,2.410e-19,4.13,1.19,1.6e+04,1,1,
