node_a,node_b,pct_id,evalue,bits,acc_a,acc_b,component_id
v034,v086,45.2,1.590e-62,230.0,GBD22443,Ipet,C001
v034,v087,50.0,7.200e-74,267.0,GBD22443,XCO66867,C001
v034,v088,48.8,1.210e-65,240.0,GBD22443,XDS72785.1,C001
v034,v089,42.2,1.570e-58,216.0,GBD22443,ACC95208.1,C001
v034,v134,30.6,2.960e-06,43.0,GBD22443,WP_010659881.1,C001
v035,v037,32.4,1.110e-20,91.0,YNPsite06_CeleraDRAFT_160970,JzSedJan11_10004914,C001
v035,v084,30.4,1.130e-09,54.0,YNPsite06_CeleraDRAFT_160970,WP_118011433,C001
v035,v085,41.2,9.540e-17,77.0,YNPsite06_CeleraDRAFT_160970,YNP18_240440,C001
v036,v040,30.7,2.830e-25,106.0,R4YKL9_OLEAN,MEC8523093.1,C001
v036,v041,47.8,1.600e-71,260.0,R4YKL9_OLEAN,ODU60407.1,C001
v036,v042,59.1,3.860e-89,318.0,R4YKL9_OLEAN,A0A1F4JXW8,C001
v036,v043,42.4,3.760e-60,222.0,R4YKL9_OLEAN,P19833,C001
v036,v044,48.9,1.250e-68,250.0,R4YKL9_OLEAN,Q47RJ6_THEFY,C001
v036,v045,47.7,8.360e-68,247.0,R4YKL9_OLEAN,Q47RJ7_THEFY,C001
v036,v046,48.9,1.250e-68,250.0,R4YKL9_OLEAN,Q6A0I4,C001
v036,v047,54.5,1.820e-75,273.0,R4YKL9_OLEAN,Q8RR62,C001
v036,v051,60.1,1.190e-106,376.0,R4YKL9_OLEAN,RLU00646.1,C001
v036,v052,47.7,4.860e-69,251.0,R4YKL9_OLEAN,SAY37579.1,C001
v036,v053,49.2,8.000e-72,260.0,R4YKL9_OLEAN,SAY37582.1,C001
v036,v054,47.2,3.830e-66,242.0,R4YKL9_OLEAN,SAY37583.1,C001
v036,v055,47.0,5.490e-65,238.0,R4YKL9_OLEAN,SAY37584.1,C001
v036,v056,47.6,1.710e-66,243.0,R4YKL9_OLEAN,SAY37587.1,C001
v036,v057,47.2,5.990e-66,241.0,R4YKL9_OLEAN,SAY37589.1,C001
v036,v058,41.9,6.400e-57,211.0,R4YKL9_OLEAN,SHM40309.1,C001
v036,v059,55.7,1.190e-95,340.0,R4YKL9_OLEAN,SUD16364.1,C001
v036,v060,62.6,1.120e-104,370.0,R4YKL9_OLEAN,OK558824,C001
v036,v061,62.1,5.490e-104,367.0,R4YKL9_OLEAN,OK558825,C001
v036,v062,50.0,1.430e-68,250.0,R4YKL9_OLEAN,WAU86704.1,C001
v036,v064,49.4,6.270e-69,251.0,R4YKL9_OLEAN,WOR09923,C001
v036,v066,56.5,1.420e-104,369.0,R4YKL9_OLEAN,A0A031MKR8,C001
v036,v067,40.2,5.830e-45,171.0,R4YKL9_OLEAN,WP_039353427,C001
v036,v068,58.0,9.840e-106,373.0,R4YKL9_OLEAN,A0A078MGG8,C001
v036,v069,46.6,2.770e-62,229.0,R4YKL9_OLEAN,WP_058088494.1,C001
v036,v070,50.7,7.810e-74,267.0,R4YKL9_OLEAN,WP_062195544.1,C001
v036,v071,57.7,5.500e-101,357.0,R4YKL9_OLEAN,WP_068824797.1,C001
v036,v072,43.4,9.560e-64,234.0,R4YKL9_OLEAN,WP_078759821.1,C001
v036,v073,44.9,6.250e-60,221.0,R4YKL9_OLEAN,WP_082414832.1,C001
v036,v074,49.1,1.400e-69,253.0,R4YKL9_OLEAN,WP_083947829.1,C001
v036,v075,49.8,2.190e-67,246.0,R4YKL9_OLEAN,WP_085749238.1,C001
v036,v076,54.4,4.760e-100,354.0,R4YKL9_OLEAN,A0A1H6AD45,C001
v036,v077,54.5,1.480e-101,359.0,R4YKL9_OLEAN,WP_090538641.1,C001
v036,v078,45.7,5.070e-65,238.0,R4YKL9_OLEAN,WP_093412886.1,C001
v036,v080,48.1,1.060e-67,247.0,R4YKL9_OLEAN,WP_104613137.1,C001
v036,v081,48.0,3.750e-68,248.0,R4YKL9_OLEAN,WP_107095481.1,C001
v036,v082,37.2,7.130e-43,164.0,R4YKL9_OLEAN,WP_111881932,C001
v036,v083,38.4,4.040e-46,175.0,R4YKL9_OLEAN,WP_117215036.1,C001
v036,v086,60.4,2.770e-99,352.0,R4YKL9_OLEAN,Ipet,C001
v036,v087,43.5,5.250e-62,228.0,R4YKL9_OLEAN,XCO66867,C001
v036,v088,44.6,1.490e-55,206.0,R4YKL9_OLEAN,XDS72785.1,C001
v036,v089,56.0,3.340e-101,358.0,R4YKL9_OLEAN,ACC95208.1,C001
v037,v039,35.4,2.570e-38,149.0,JzSedJan11_10004914,JGI20132J14458_10325381,C001
v037,v042,30.4,5.910e-06,42.0,JzSedJan11_10004914,A0A1F4JXW8,C001
v037,v049,66.2,5.180e-103,364.0,JzSedJan11_10004914,RLI42440.1,C001
v037,v085,36.3,3.850e-34,135.0,JzSedJan11_10004914,YNP18_240440,C001
v038,v042,30.5,2.200e-18,84.0,YNPsite06_CeleraDRAFT_367810,A0A1F4JXW8,C001
v038,v060,30.4,9.550e-19,84.0,YNPsite06_CeleraDRAFT_367810,OK558824,C001
v038,v070,32.1,7.720e-23,98.0,YNPsite06_CeleraDRAFT_367810,WP_062195544.1,C001
v038,v077,30.6,4.270e-16,75.0,YNPsite06_CeleraDRAFT_367810,WP_090538641.1,C001
v039,v049,34.9,1.010e-34,137.0,JGI20132J14458_10325381,RLI42440.1,C001
v040,v044,30.4,1.080e-24,104.0,MEC8523093.1,Q47RJ6_THEFY,C001
v040,v046,30.4,1.080e-24,104.0,MEC8523093.1,Q6A0I4,C001
v040,v054,31.6,5.600e-25,105.0,MEC8523093.1,SAY37583.1,C001
v040,v062,30.1,1.770e-18,83.0,MEC8523093.1,WAU86704.1,C001
v040,v063,46.9,3.650e-70,255.0,MEC8523093.1,Ipet,C001
v040,v073,30.2,1.970e-18,83.0,MEC8523093.1,WP_082414832.1,C001
v040,v078,30.6,1.360e-27,114.0,MEC8523093.1,WP_093412886.1,C001
v040,v080,30.0,9.110e-24,101.0,MEC8523093.1,WP_104613137.1,C001
v040,v081,30.7,4.520e-23,99.0,MEC8523093.1,WP_107095481.1,C001
v040,v082,30.5,9.430e-21,91.0,MEC8523093.1,WP_111881932,C001
v041,v042,56.1,2.010e-98,349.0,ODU60407.1,A0A1F4JXW8,C001
v041,v043,42.4,1.840e-51,193.0,ODU60407.1,P19833,C001
v041,v044,45.5,3.640e-68,248.0,ODU60407.1,Q47RJ6_THEFY,C001
v041,v045,44.3,1.010e-65,240.0,ODU60407.1,Q47RJ7_THEFY,C001
v041,v046,45.5,3.640e-68,248.0,ODU60407.1,Q6A0I4,C001
v041,v047,46.2,1.490e-69,253.0,ODU60407.1,Q8RR62,C001
v041,v050,36.8,2.970e-37,146.0,ODU60407.1,RLT92980.1,C001
v041,v051,51.4,1.150e-77,280.0,ODU60407.1,RLU00646.1,C001
v041,v052,43.4,2.180e-61,226.0,ODU60407.1,SAY37579.1,C001
v041,v053,46.0,2.110e-64,236.0,ODU60407.1,SAY37582.1,C001
v041,v054,47.3,5.180e-63,231.0,ODU60407.1,SAY37583.1,C001
v041,v055,44.5,2.390e-60,222.0,ODU60407.1,SAY37584.1,C001
v041,v056,44.1,4.500e-59,218.0,ODU60407.1,SAY37587.1,C001
v041,v057,43.8,4.500e-59,218.0,ODU60407.1,SAY37589.1,C001
v041,v058,40.8,2.100e-55,206.0,ODU60407.1,SHM40309.1,C001
v041,v059,45.7,1.200e-71,260.0,ODU60407.1,SUD16364.1,C001
v041,v060,41.4,9.720e-69,250.0,ODU60407.1,OK558824,C001
v041,v061,42.4,7.440e-69,251.0,ODU60407.1,OK558825,C001
v041,v062,50.7,2.880e-69,252.0,ODU60407.1,WAU86704.1,C001
v041,v064,45.7,5.680e-62,228.0,ODU60407.1,WOR09923,C001
v041,v066,44.1,1.210e-71,260.0,ODU60407.1,A0A031MKR8,C001
v041,v067,33.2,2.330e-38,149.0,ODU60407.1,WP_039353427,C001
v041,v068,46.5,2.890e-73,265.0,ODU60407.1,A0A078MGG8,C001
v041,v069,44.4,9.220e-58,214.0,ODU60407.1,WP_058088494.1,C001
v041,v070,45.4,1.340e-67,247.0,ODU60407.1,WP_062195544.1,C001
v041,v071,44.6,5.020e-70,255.0,ODU60407.1,WP_068824797.1,C001
v041,v072,43.4,3.460e-58,215.0,ODU60407.1,WP_078759821.1,C001
v041,v073,44.4,2.300e-62,229.0,ODU60407.1,WP_082414832.1,C001
v041,v074,46.2,3.220e-66,242.0,ODU60407.1,WP_083947829.1,C001
v041,v075,46.5,1.240e-62,230.0,ODU60407.1,WP_085749238.1,C001
v041,v076,44.5,3.010e-70,255.0,ODU60407.1,A0A1H6AD45,C001
v041,v077,47.0,4.490e-74,268.0,ODU60407.1,WP_090538641.1,C001
v041,v078,43.4,2.230e-62,229.0,ODU60407.1,WP_093412886.1,C001
v041,v079,33.3,2.480e-34,136.0,ODU60407.1,WP_101893509.1,C001
v041,v080,44.5,4.450e-66,242.0,ODU60407.1,WP_104613137.1,C001
v041,v081,45.1,4.990e-65,238.0,ODU60407.1,WP_107095481.1,C001
v041,v082,32.6,2.670e-34,136.0,ODU60407.1,WP_111881932,C001
v041,v083,42.3,1.900e-48,183.0,ODU60407.1,WP_117215036.1,C001
v041,v086,45.4,4.320e-68,248.0,ODU60407.1,Ipet,C001
v041,v087,46.5,1.840e-61,226.0,ODU60407.1,XCO66867,C001
v041,v088,42.1,4.050e-53,198.0,ODU60407.1,XDS72785.1,C001
v041,v089,47.6,1.550e-74,270.0,ODU60407.1,ACC95208.1,C001
v042,v043,39.9,1.920e-59,220.0,A0A1F4JXW8,P19833,C001
v042,v044,51.7,6.620e-78,281.0,A0A1F4JXW8,Q47RJ6_THEFY,C001
v042,v045,45.1,6.570e-76,274.0,A0A1F4JXW8,Q47RJ7_THEFY,C001
v042,v046,51.7,6.620e-78,281.0,A0A1F4JXW8,Q6A0I4,C001
v042,v047,64.2,5.620e-101,357.0,A0A1F4JXW8,Q8RR62,C001
v042,v050,32.4,4.440e-33,132.0,A0A1F4JXW8,RLT92980.1,C001
v042,v051,54.7,2.880e-84,302.0,A0A1F4JXW8,RLU00646.1,C001
v042,v052,50.6,1.560e-75,273.0,A0A1F4JXW8,SAY37579.1,C001
v042,v053,51.3,8.260e-77,277.0,A0A1F4JXW8,SAY37582.1,C001
v042,v054,49.6,1.310e-74,270.0,A0A1F4JXW8,SAY37583.1,C001
v042,v055,47.8,1.490e-70,256.0,A0A1F4JXW8,SAY37584.1,C001
v042,v056,48.5,7.910e-72,260.0,A0A1F4JXW8,SAY37587.1,C001
v042,v057,48.1,2.300e-71,259.0,A0A1F4JXW8,SAY37589.1,C001
v042,v058,42.4,2.970e-62,229.0,A0A1F4JXW8,SHM40309.1,C001
v042,v059,51.4,4.240e-85,305.0,A0A1F4JXW8,SUD16364.1,C001
v042,v060,52.1,2.230e-84,302.0,A0A1F4JXW8,OK558824,C001
v042,v061,53.7,6.100e-87,311.0,A0A1F4JXW8,OK558825,C001
v042,v062,52.6,1.520e-78,283.0,A0A1F4JXW8,WAU86704.1,C001
v042,v064,51.3,3.210e-73,265.0,A0A1F4JXW8,WOR09923,C001
v042,v066,55.6,2.010e-88,316.0,A0A1F4JXW8,A0A031MKR8,C001
v042,v067,41.5,2.210e-51,193.0,A0A1F4JXW8,WP_039353427,C001
v042,v068,56.8,4.790e-90,322.0,A0A1F4JXW8,A0A078MGG8,C001
v042,v069,51.0,2.410e-74,269.0,A0A1F4JXW8,WP_058088494.1,C001
v042,v070,54.5,1.580e-84,303.0,A0A1F4JXW8,WP_062195544.1,C001
v042,v071,52.0,1.720e-86,309.0,A0A1F4JXW8,WP_068824797.1,C001
v042,v072,47.6,1.100e-67,247.0,A0A1F4JXW8,WP_078759821.1,C001
v042,v073,45.8,1.870e-72,263.0,A0A1F4JXW8,WP_082414832.1,C001
v042,v074,49.5,9.980e-76,273.0,A0A1F4JXW8,WP_083947829.1,C001
v042,v075,54.6,4.250e-79,285.0,A0A1F4JXW8,WP_085749238.1,C001
v042,v076,49.5,1.540e-82,296.0,A0A1F4JXW8,A0A1H6AD45,C001
v042,v077,53.1,3.310e-85,305.0,A0A1F4JXW8,WP_090538641.1,C001
v042,v078,49.4,1.820e-72,263.0,A0A1F4JXW8,WP_093412886.1,C001
v042,v079,30.8,4.840e-30,122.0,A0A1F4JXW8,WP_101893509.1,C001
v042,v080,50.6,4.750e-76,275.0,A0A1F4JXW8,WP_104613137.1,C001
v042,v081,52.3,2.270e-81,292.0,A0A1F4JXW8,WP_107095481.1,C001
v042,v082,41.5,7.070e-50,188.0,A0A1F4JXW8,WP_111881932,C001
v042,v083,40.8,1.230e-53,201.0,A0A1F4JXW8,WP_117215036.1,C001
v042,v086,54.5,8.660e-85,304.0,A0A1F4JXW8,Ipet,C001
v042,v087,45.9,2.480e-66,242.0,A0A1F4JXW8,XCO66867,C001
v042,v088,48.3,2.210e-67,246.0,A0A1F4JXW8,XDS72785.1,C001
v042,v089,52.9,6.480e-87,311.0,A0A1F4JXW8,ACC95208.1,C001
v043,v044,38.2,4.620e-55,205.0,P19833,Q47RJ6_THEFY,C001
v043,v045,41.0,6.390e-55,205.0,P19833,Q47RJ7_THEFY,C001
v043,v046,38.2,4.620e-55,205.0,P19833,Q6A0I4,C001
v043,v047,40.3,9.080e-59,217.0,P19833,Q8RR62,C001
v043,v051,45.4,3.650e-71,258.0,P19833,RLU00646.1,C001
v043,v052,42.5,2.420e-52,196.0,P19833,SAY37579.1,C001
v043,v053,43.2,3.380e-54,202.0,P19833,SAY37582.1,C001
v043,v054,41.2,9.160e-52,194.0,P19833,SAY37583.1,C001
v043,v055,36.5,4.370e-46,175.0,P19833,SAY37584.1,C001
v043,v056,37.3,5.160e-47,178.0,P19833,SAY37587.1,C001
v043,v057,36.9,8.810e-47,177.0,P19833,SAY37589.1,C001
v043,v058,35.7,8.670e-46,174.0,P19833,SHM40309.1,C001
v043,v059,47.4,8.040e-68,247.0,P19833,SUD16364.1,C001
v043,v060,40.7,1.130e-59,220.0,P19833,OK558824,C001
v043,v061,46.5,6.350e-60,221.0,P19833,OK558825,C001
v043,v062,40.7,7.880e-51,191.0,P19833,WAU86704.1,C001
v043,v064,39.9,6.520e-50,188.0,P19833,WOR09923,C001
v043,v066,45.6,1.100e-64,237.0,P19833,A0A031MKR8,C001
v043,v067,32.7,6.440e-31,125.0,P19833,WP_039353427,C001
v043,v068,43.1,1.700e-65,240.0,P19833,A0A078MGG8,C001
v043,v069,35.6,4.290e-47,178.0,P19833,WP_058088494.1,C001
v043,v070,39.3,4.640e-52,195.0,P19833,WP_062195544.1,C001
v043,v071,48.0,3.970e-67,245.0,P19833,WP_068824797.1,C001
v043,v072,36.1,4.620e-50,188.0,P19833,WP_078759821.1,C001
v043,v073,36.9,2.630e-50,189.0,P19833,WP_082414832.1,C001
v043,v074,40.3,7.440e-55,204.0,P19833,WP_083947829.1,C001
v043,v075,41.9,1.470e-55,206.0,P19833,WP_085749238.1,C001
v043,v076,45.3,2.160e-60,223.0,P19833,A0A1H6AD45,C001
v043,v077,47.5,5.690e-61,225.0,P19833,WP_090538641.1,C001
v043,v078,42.2,2.640e-55,206.0,P19833,WP_093412886.1,C001
v043,v080,41.5,7.130e-56,208.0,P19833,WP_104613137.1,C001
v043,v081,41.6,6.210e-55,205.0,P19833,WP_107095481.1,C001
v043,v082,30.5,2.710e-29,119.0,P19833,WP_111881932,C001
v043,v083,33.5,2.610e-32,129.0,P19833,WP_117215036.1,C001
v043,v086,48.7,1.940e-68,249.0,P19833,Ipet,C001
v043,v087,42.0,9.150e-53,197.0,P19833,XCO66867,C001
v043,v088,37.8,7.170e-42,161.0,P19833,XDS72785.1,C001
v043,v089,43.1,5.050e-57,211.0,P19833,ACC95208.1,C001
v044,v045,93.0,2.300e-163,565.0,Q47RJ6_THEFY,Q47RJ7_THEFY,C001
v044,v046,100.0,1.700e-174,602.0,Q47RJ6_THEFY,Q6A0I4,C001
v044,v047,48.6,1.340e-70,257.0,Q47RJ6_THEFY,Q8RR62,C001
v044,v050,33.7,4.020e-34,135.0,Q47RJ6_THEFY,RLT92980.1,C001
v044,v051,50.2,4.440e-74,268.0,Q47RJ6_THEFY,RLU00646.1,C001
v044,v052,67.7,8.770e-103,363.0,Q47RJ6_THEFY,SAY37579.1,C001
v044,v053,68.3,6.710e-103,364.0,Q47RJ6_THEFY,SAY37582.1,C001
v044,v054,64.9,7.650e-99,350.0,Q47RJ6_THEFY,SAY37583.1,C001
v044,v055,55.0,1.490e-78,283.0,Q47RJ6_THEFY,SAY37584.1,C001
v044,v056,55.0,3.920e-79,285.0,Q47RJ6_THEFY,SAY37587.1,C001
v044,v057,55.7,1.350e-79,286.0,Q47RJ6_THEFY,SAY37589.1,C001
v044,v058,51.5,1.080e-80,290.0,Q47RJ6_THEFY,SHM40309.1,C001
v044,v059,46.5,2.670e-71,259.0,Q47RJ6_THEFY,SUD16364.1,C001
v044,v060,47.8,1.380e-67,247.0,Q47RJ6_THEFY,OK558824,C001
v044,v061,46.6,9.920e-66,240.0,Q47RJ6_THEFY,OK558825,C001
v044,v062,63.5,7.270e-97,344.0,Q47RJ6_THEFY,WAU86704.1,C001
v044,v063,31.2,1.110e-26,111.0,Q47RJ6_THEFY,Ipet,C001
v044,v064,65.9,4.450e-99,351.0,Q47RJ6_THEFY,WOR09923,C001
v044,v066,46.8,4.440e-74,268.0,Q47RJ6_THEFY,A0A031MKR8,C001
v044,v067,35.2,1.600e-31,127.0,Q47RJ6_THEFY,WP_039353427,C001
v044,v068,49.7,5.070e-78,281.0,Q47RJ6_THEFY,A0A078MGG8,C001
v044,v069,56.8,2.660e-89,319.0,Q47RJ6_THEFY,WP_058088494.1,C001
v044,v070,47.9,7.860e-76,274.0,Q47RJ6_THEFY,WP_062195544.1,C001
v044,v071,44.7,1.910e-69,253.0,Q47RJ6_THEFY,WP_068824797.1,C001
v044,v072,58.7,2.190e-100,356.0,Q47RJ6_THEFY,WP_078759821.1,C001
v044,v073,51.0,7.590e-82,294.0,Q47RJ6_THEFY,WP_082414832.1,C001
v044,v074,76.8,1.330e-128,449.0,Q47RJ6_THEFY,WP_083947829.1,C001
v044,v075,49.3,1.790e-69,253.0,Q47RJ6_THEFY,WP_085749238.1,C001
v044,v076,49.6,4.160e-72,262.0,Q47RJ6_THEFY,A0A1H6AD45,C001
v044,v077,46.9,1.170e-74,270.0,Q47RJ6_THEFY,WP_090538641.1,C001
v044,v078,56.7,2.440e-93,332.0,Q47RJ6_THEFY,WP_093412886.1,C001
v044,v079,34.0,8.810e-32,127.0,Q47RJ6_THEFY,WP_101893509.1,C001
v044,v080,97.7,5.110e-171,590.0,Q47RJ6_THEFY,WP_104613137.1,C001
v044,v081,60.4,3.860e-102,361.0,Q47RJ6_THEFY,WP_107095481.1,C001
v044,v082,34.2,1.600e-31,127.0,Q47RJ6_THEFY,WP_111881932,C001
v044,v083,47.5,3.080e-67,245.0,Q47RJ6_THEFY,WP_117215036.1,C001
v044,v086,48.4,9.290e-71,257.0,Q47RJ6_THEFY,Ipet,C001
v044,v087,56.5,1.040e-88,317.0,Q47RJ6_THEFY,XCO66867,C001
v044,v088,47.4,1.580e-73,266.0,Q47RJ6_THEFY,XDS72785.1,C001
v044,v089,46.4,4.160e-72,262.0,Q47RJ6_THEFY,ACC95208.1,C001
v045,v046,93.0,2.300e-163,565.0,Q47RJ7_THEFY,Q6A0I4,C001
v045,v047,47.2,2.550e-69,252.0,Q47RJ7_THEFY,Q8RR62,C001
v045,v050,34.3,8.100e-35,138.0,Q47RJ7_THEFY,RLT92980.1,C001
v045,v051,47.9,7.860e-74,267.0,Q47RJ7_THEFY,RLU00646.1,C001
v045,v052,66.9,6.280e-101,357.0,Q47RJ7_THEFY,SAY37579.1,C001
v045,v053,66.8,8.210e-101,357.0,Q47RJ7_THEFY,SAY37582.1,C001
v045,v054,64.1,4.200e-97,344.0,Q47RJ7_THEFY,SAY37583.1,C001
v045,v055,54.4,2.150e-77,279.0,Q47RJ7_THEFY,SAY37584.1,C001
v045,v056,54.8,4.330e-78,281.0,Q47RJ7_THEFY,SAY37587.1,C001
v045,v057,55.1,1.940e-78,282.0,Q47RJ7_THEFY,SAY37589.1,C001
v045,v058,52.5,5.740e-80,288.0,Q47RJ7_THEFY,SHM40309.1,C001
v045,v059,46.7,5.950e-71,258.0,Q47RJ7_THEFY,SUD16364.1,C001
v045,v060,47.4,2.100e-66,243.0,Q47RJ7_THEFY,OK558824,C001
v045,v061,42.7,1.320e-65,240.0,Q47RJ7_THEFY,OK558825,C001
v045,v062,62.7,1.050e-95,340.0,Q47RJ7_THEFY,WAU86704.1,C001
v045,v063,30.5,4.670e-25,105.0,Q47RJ7_THEFY,Ipet,C001
v045,v064,64.7,2.700e-96,342.0,Q47RJ7_THEFY,WOR09923,C001
v045,v066,46.8,5.270e-75,271.0,Q47RJ7_THEFY,A0A031MKR8,C001
v045,v067,35.7,1.300e-31,127.0,Q47RJ7_THEFY,WP_039353427,C001
v045,v068,49.3,1.340e-78,283.0,Q47RJ7_THEFY,A0A078MGG8,C001
v045,v069,57.6,2.490e-87,312.0,Q47RJ7_THEFY,WP_058088494.1,C001
v045,v070,47.6,5.090e-75,271.0,Q47RJ7_THEFY,WP_062195544.1,C001
v045,v071,44.8,2.490e-69,252.0,Q47RJ7_THEFY,WP_068824797.1,C001
v045,v072,58.9,3.730e-100,355.0,Q47RJ7_THEFY,WP_078759821.1,C001
v045,v073,50.7,1.690e-81,293.0,Q47RJ7_THEFY,WP_082414832.1,C001
v045,v074,76.5,1.920e-127,445.0,Q47RJ7_THEFY,WP_083947829.1,C001
v045,v075,47.5,3.160e-66,242.0,Q47RJ7_THEFY,WP_085749238.1,C001
v045,v076,49.3,4.960e-73,265.0,Q47RJ7_THEFY,A0A1H6AD45,C001
v045,v077,46.2,9.040e-75,270.0,Q47RJ7_THEFY,WP_090538641.1,C001
v045,v078,56.6,6.010e-92,327.0,Q47RJ7_THEFY,WP_093412886.1,C001
v045,v079,36.0,5.520e-34,135.0,Q47RJ7_THEFY,WP_101893509.1,C001
v045,v080,94.0,3.210e-165,571.0,Q47RJ7_THEFY,WP_104613137.1,C001
v045,v081,58.8,1.410e-99,353.0,Q47RJ7_THEFY,WP_107095481.1,C001
v045,v082,35.2,3.410e-32,129.0,Q47RJ7_THEFY,WP_111881932,C001
v045,v083,46.1,6.820e-65,238.0,Q47RJ7_THEFY,WP_117215036.1,C001
v045,v086,48.4,6.430e-72,261.0,Q47RJ7_THEFY,Ipet,C001
v045,v087,56.1,1.950e-87,312.0,Q47RJ7_THEFY,XCO66867,C001
v045,v088,47.7,9.270e-74,267.0,Q47RJ7_THEFY,XDS72785.1,C001
v045,v089,45.8,9.820e-72,260.0,Q47RJ7_THEFY,ACC95208.1,C001
v046,v047,48.6,1.340e-70,257.0,Q6A0I4,Q8RR62,C001
v046,v050,33.7,4.020e-34,135.0,Q6A0I4,RLT92980.1,C001
v046,v051,50.2,4.440e-74,268.0,Q6A0I4,RLU00646.1,C001
v046,v052,67.7,8.770e-103,363.0,Q6A0I4,SAY37579.1,C001
v046,v053,68.3,6.710e-103,364.0,Q6A0I4,SAY37582.1,C001
v046,v054,64.9,7.650e-99,350.0,Q6A0I4,SAY37583.1,C001
v046,v055,55.0,1.490e-78,283.0,Q6A0I4,SAY37584.1,C001
v046,v056,55.0,3.920e-79,285.0,Q6A0I4,SAY37587.1,C001
v046,v057,55.7,1.350e-79,286.0,Q6A0I4,SAY37589.1,C001
v046,v058,51.5,1.080e-80,290.0,Q6A0I4,SHM40309.1,C001
v046,v059,46.5,2.670e-71,259.0,Q6A0I4,SUD16364.1,C001
v046,v060,47.8,1.380e-67,247.0,Q6A0I4,OK558824,C001
v046,v061,46.6,9.920e-66,240.0,Q6A0I4,OK558825,C001
v046,v062,63.5,7.270e-97,344.0,Q6A0I4,WAU86704.1,C001
v046,v063,31.2,1.110e-26,111.0,Q6A0I4,Ipet,C001
v046,v064,65.9,4.450e-99,351.0,Q6A0I4,WOR09923,C001
v046,v066,46.8,4.440e-74,268.0,Q6A0I4,A0A031MKR8,C001
v046,v067,35.2,1.600e-31,127.0,Q6A0I4,WP_039353427,C001
v046,v068,49.7,5.070e-78,281.0,Q6A0I4,A0A078MGG8,C001
v046,v069,56.8,2.660e-89,319.0,Q6A0I4,WP_058088494.1,C001
v046,v070,47.9,7.860e-76,274.0,Q6A0I4,WP_062195544.1,C001
v046,v071,44.7,1.910e-69,253.0,Q6A0I4,WP_068824797.1,C001
v046,v072,58.7,2.190e-100,356.0,Q6A0I4,WP_078759821.1,C001
v046,v073,51.0,7.590e-82,294.0,Q6A0I4,WP_082414832.1,C001
v046,v074,76.8,1.330e-128,449.0,Q6A0I4,WP_083947829.1,C001
v046,v075,49.3,1.790e-69,253.0,Q6A0I4,WP_085749238.1,C001
v046,v076,49.6,4.160e-72,262.0,Q6A0I4,A0A1H6AD45,C001
v046,v077,46.9,1.170e-74,270.0,Q6A0I4,WP_090538641.1,C001
v046,v078,56.7,2.440e-93,332.0,Q6A0I4,WP_093412886.1,C001
v046,v079,34.0,8.810e-32,127.0,Q6A0I4,WP_101893509.1,C001
v046,v080,97.7,5.110e-171,590.0,Q6A0I4,WP_104613137.1,C001
v046,v081,60.4,3.860e-102,361.0,Q6A0I4,WP_107095481.1,C001
v046,v082,34.2,1.600e-31,127.0,Q6A0I4,WP_111881932,C001
v046,v083,47.5,3.080e-67,245.0,Q6A0I4,WP_117215036.1,C001
v046,v086,48.4,9.290e-71,257.0,Q6A0I4,Ipet,C001
v046,v087,56.5,1.040e-88,317.0,Q6A0I4,XCO66867,C001
v046,v088,47.4,1.580e-73,266.0,Q6A0I4,XDS72785.1,C001
v046,v089,46.4,4.160e-72,262.0,Q6A0I4,ACC95208.1,C001
v047,v049,30.8,5.890e-06,42.0,Q8RR62,RLI42440.1,C001
v047,v050,32.5,4.750e-35,138.0,Q8RR62,RLT92980.1,C001
v047,v051,52.8,2.150e-76,276.0,Q8RR62,RLU00646.1,C001
v047,v052,48.3,2.180e-69,252.0,Q8RR62,SAY37579.1,C001
v047,v053,50.2,1.230e-72,263.0,Q8RR62,SAY37582.1,C001
v047,v054,50.0,6.750e-71,257.0,Q8RR62,SAY37583.1,C001
v047,v055,47.9,6.930e-68,247.0,Q8RR62,SAY37584.1,C001
v047,v056,48.7,4.800e-69,251.0,Q8RR62,SAY37587.1,C001
v047,v057,47.9,4.060e-68,248.0,Q8RR62,SAY37589.1,C001
v047,v058,43.1,1.420e-64,236.0,Q8RR62,SHM40309.1,C001
v047,v059,50.5,8.570e-78,280.0,Q8RR62,SUD16364.1,C001
v047,v060,46.1,7.920e-71,257.0,Q8RR62,OK558824,C001
v047,v061,47.3,2.230e-73,266.0,Q8RR62,OK558825,C001
v047,v062,52.1,2.130e-72,262.0,Q8RR62,WAU86704.1,C001
v047,v064,47.9,2.090e-64,236.0,Q8RR62,WOR09923,C001
v047,v066,48.5,8.130e-76,274.0,Q8RR62,A0A031MKR8,C001
v047,v067,38.7,2.570e-45,173.0,Q8RR62,WP_039353427,C001
v047,v068,49.1,3.300e-77,278.0,Q8RR62,A0A078MGG8,C001
v047,v069,47.4,3.730e-67,245.0,Q8RR62,WP_058088494.1,C001
v047,v070,52.3,4.610e-76,275.0,Q8RR62,WP_062195544.1,C001
v047,v071,52.6,5.710e-82,294.0,Q8RR62,WP_068824797.1,C001
v047,v072,45.0,3.120e-67,245.0,Q8RR62,WP_078759821.1,C001
v047,v073,43.5,6.040e-63,231.0,Q8RR62,WP_082414832.1,C001
v047,v074,51.3,3.000e-72,262.0,Q8RR62,WP_083947829.1,C001
